Date,AMZN,DPZ,BTC,NFLX,Log_Price,Trend,Speed,Speed_Norm,Event
2018-09-14,1970.189941,278.692841,6522.080078,364.559998,7.585885233835507,7.5760909058038015,-0.0020326397047769618,0.4372130835112758,0
2018-09-17,1908.030029,273.269257,6346.439941,350.350006,7.553826590353985,7.575262378014973,-0.0008285277888289144,0.46571930901762976,0
2018-09-18,1941.050049,280.444336,6398.799805,367.649994,7.570984367998866,7.576913560778994,0.0016511827640215415,0.5244241414122047,0
2018-09-19,1926.420044,278.115692,6505.899902,366.959991,7.563418659960703,7.5763491035482105,-0.0005644572307836881,0.4719709329551764,0
2018-09-20,1944.300049,281.339966,6762.060059,365.359985,7.5726573193036515,7.577392881958811,0.0010437784106009929,0.5100444103898483,0
2018-09-21,1915.01001,284.832977,6716.600098,361.190002,7.557478128755132,7.577990768252179,0.0005978862933675444,0.4994883307787976,0
2018-09-24,1934.359985,287.589508,6437.740234,369.609985,7.567531793645743,7.57955393602224,0.0015631677700609359,0.5223404685969533,0
2018-09-25,1974.550049,289.380829,6462.600098,369.429993,7.588095828088415,7.582520028288514,0.0029660922662744227,0.5555533963387755,0
2018-09-26,1974.849976,287.778625,6686.129883,377.880005,7.588247712931013,7.583066816705116,0.0005467884166012738,0.49827863624899277,0
2018-09-27,2012.97998,292.027924,6635.379883,380.709991,7.607371480235145,7.582261014258446,-0.0008058024466697233,0.46625731027791034,0
2018-09-28,2003.0,293.371368,6603.75,374.130005,7.602401335665818,7.579669159632692,-0.002591854625753953,0.4239741923145743,0
2018-10-01,2004.359985,284.136353,6525.470215,381.429993,7.603080079306171,7.577235267505191,-0.0024338921275006697,0.4277138069941697,0
2018-10-02,1971.310059,280.912079,6492.259766,377.140015,7.586453605283004,7.574174630749339,-0.0030606367558521086,0.41287621301801897,0
2018-10-03,1952.76001,284.614044,6579.790039,377.049988,7.57699904058148,7.563471971459242,-0.010702659290097394,0.23195846376186613,0
2018-10-04,1909.420044,280.40451,6632.870117,363.649994,7.5545548330473276,7.5508773974488115,-0.012594574010430293,0.18716914896288606,0
2018-10-05,1889.650024,281.539001,6589.939941,351.350006,7.544146918420374,7.540133994925167,-0.010743402523644363,0.23099390574365775,0
2018-10-08,1864.420044,278.881927,6631.790039,349.100006,7.530705315352617,7.5284255723472455,-0.011708422577921596,0.20814795685715276,0
2018-10-09,1870.319946,282.802856,6581.069824,355.709991,7.53386478933135,7.519651908808348,-0.008773663538897303,0.27762563734947554,0
2018-10-10,1755.25,273.587738,6209.470215,325.890015,7.4703665758973585,7.512975775922737,-0.00667613288561153,0.32728271740750065,0
2018-10-11,1719.359985,269.567291,6250.850098,321.100006,7.4497073988162805,7.504079636427963,-0.00889613949477397,0.27472613343203645,0
